id_estado,estado,id_municipio,municipio,confirmado,muerto,recuperado,activo,sospechoso,negativo,latitud,longitud
21,PUEBLA,65,GENERAL FELIPE ÁNGELES,1.0,0.0,0,1.0,0.0,0.0,19.02072392,-97.6675121
21,PUEBLA,67,GUADALUPE VICTORIA,4.0,3.0,0,1.0,1.0,2.0,19.31642971,-97.38013311
21,PUEBLA,69,HUAQUECHULA,4.0,1.0,0,3.0,0.0,5.0,18.76930697,-98.51715665
21,PUEBLA,70,HUATLATLAUCA,0.0,0.0,0,0.0,0.0,1.0,18.68379459,-98.06783924
21,PUEBLA,71,HUAUCHINANGO,41.0,8.0,0,33.0,2.0,35.0,20.16624112,-98.05173409
21,PUEBLA,72,HUEHUETLA,1.0,0.0,0,1.0,0.0,3.0,20.10154178,-97.61947147
21,PUEBLA,73,HUEHUETLÁN EL CHICO,4.0,2.0,0,2.0,1.0,3.0,18.37706672,-98.73040197
21,PUEBLA,74,HUEJOTZINGO,34.0,3.0,0,31.0,15.0,25.0,19.16712734,-98.44877489
21,PUEBLA,76,HUEYTAMALCO,1.0,0.0,0,1.0,1.0,1.0,20.03066568,-97.31017066
21,PUEBLA,79,HUITZILTEPEC,1.0,0.0,0,1.0,0.0,0.0,18.76693468,-97.85963412
21,PUEBLA,82,IXCAQUIXTLA,4.0,0.0,0,4.0,0.0,7.0,18.48166345,-97.83349335
21,PUEBLA,83,IXTACAMAXTITLÁN,1.0,0.0,0,1.0,0.0,3.0,19.62407979,-97.85830803
21,PUEBLA,84,IXTEPEC,0.0,0.0,0,0.0,0.0,3.0,20.04064388,-97.64144387
21,PUEBLA,85,IZÚCAR DE MATAMOROS,40.0,6.0,0,34.0,6.0,59.0,18.501969199999998,-98.44700774
21,PUEBLA,86,JALPAN,1.0,1.0,0,0.0,0.0,0.0,20.45615323,-97.87594998
21,PUEBLA,87,JOLALPAN,1.0,0.0,0,1.0,0.0,2.0,18.30722918,-98.91566009
21,PUEBLA,88,JONOTLA,1.0,0.0,0,1.0,0.0,0.0,20.07869153,-97.52646964
21,PUEBLA,89,JOPALA,0.0,0.0,0,0.0,0.0,1.0,20.206412399999998,-97.77798507
21,PUEBLA,90,JUAN C. BONILLA,5.0,0.0,0,5.0,0.0,7.0,19.11932752,-98.34546113
21,PUEBLA,91,JUAN GALINDO,0.0,0.0,0,0.0,0.0,1.0,20.22369888,-97.99658557
21,PUEBLA,92,JUAN N. MÉNDEZ,0.0,0.0,0,0.0,0.0,1.0,18.53210273,-97.7398852
21,PUEBLA,94,LIBRES,7.0,1.0,0,6.0,0.0,18.0,19.46916647,-97.67613913
21,PUEBLA,95,LA MAGDALENA TLATLAUQUITEPEC,0.0,0.0,0,0.0,1.0,1.0,18.74182468,-98.10248883
21,PUEBLA,96,MAZAPILTEPEC DE JUÁREZ,0.0,0.0,0,0.0,1.0,2.0,19.15113331,-97.69200957
21,PUEBLA,97,MIXTLA,1.0,0.0,0,1.0,0.0,0.0,18.90772555,-97.89170645
21,PUEBLA,99,CAÑADA MORELOS,2.0,0.0,0,2.0,0.0,0.0,18.73317508,-97.42812083
21,PUEBLA,100,NAUPAN,3.0,2.0,0,1.0,0.0,2.0,20.24528465,-98.10285697
21,PUEBLA,102,NEALTICAN,1.0,0.0,0,1.0,1.0,0.0,19.06120257,-98.44711729
21,PUEBLA,104,NOPALUCAN,1.0,0.0,0,1.0,0.0,2.0,19.19063101,-97.83330072
21,PUEBLA,105,OCOTEPEC,0.0,0.0,0,0.0,0.0,2.0,19.55552344,-97.67382105
21,PUEBLA,106,OCOYUCAN,17.0,2.0,0,15.0,6.0,11.0,18.93167946,-98.31913665
21,PUEBLA,107,OLINTLA,1.0,0.0,0,1.0,1.0,0.0,20.11243716,-97.67181387
21,PUEBLA,108,ORIENTAL,1.0,1.0,0,0.0,0.0,2.0,19.32652191,-97.58343763
21,PUEBLA,109,PAHUATLÁN,1.0,0.0,0,1.0,0.0,0.0,20.29327882,-98.13736438
21,PUEBLA,110,PALMAR DE BRAVO,2.0,0.0,0,2.0,1.0,6.0,18.83502393,-97.53557833
21,PUEBLA,112,PETLALCINGO,0.0,0.0,0,0.0,0.0,1.0,18.06913523,-97.91587858
21,PUEBLA,113,PIAXTLA,1.0,1.0,0,0.0,1.0,0.0,18.11401066,-98.27074981
21,PUEBLA,114,PUEBLA,1181.0,110.0,0,1071.0,581.0,1826.0,19.00869953,-98.17551426
21,PUEBLA,115,QUECHOLAC,2.0,2.0,0,0.0,1.0,4.0,18.94816615,-97.63446985
21,PUEBLA,116,QUIMIXTLÁN,2.0,0.0,0,2.0,0.0,1.0,19.25375079,-97.11337752
21,PUEBLA,117,RAFAEL LARA GRAJALES,2.0,0.0,0,2.0,0.0,2.0,19.24794458,-97.81652679
21,PUEBLA,118,LOS REYES DE JUÁREZ,7.0,1.0,0,6.0,2.0,0.0,18.96244033,-97.82390473
21,PUEBLA,119,SAN ANDRÉS CHOLULA,75.0,12.0,0,63.0,78.0,135.0,19.02362022,-98.29324392
21,PUEBLA,120,SAN ANTONIO CAÑADA,0.0,0.0,0,0.0,2.0,0.0,18.49701449,-97.27368577
21,PUEBLA,122,SAN FELIPE TEOTLALCINGO,6.0,2.0,0,4.0,2.0,2.0,19.23152008,-98.52593869
21,PUEBLA,123,SAN FELIPE TEPATLÁN,1.0,1.0,0,0.0,0.0,0.0,20.11152614,-97.78675889
21,PUEBLA,124,SAN GABRIEL CHILAC,2.0,1.0,0,1.0,1.0,5.0,18.31813997,-97.38396759
21,PUEBLA,125,SAN GREGORIO ATZOMPA,3.0,0.0,0,3.0,0.0,3.0,19.01049088,-98.34561913
21,PUEBLA,126,SAN JERÓNIMO TECUANIPAN,0.0,0.0,0,0.0,1.0,0.0,19.03492648,-98.39375231
21,PUEBLA,127,SAN JERÓNIMO XAYACATLÁN,1.0,0.0,0,1.0,0.0,0.0,18.19851099,-97.92168523
21,PUEBLA,128,SAN JOSÉ CHIAPA,2.0,0.0,0,2.0,0.0,1.0,19.25468234,-97.72857152
21,PUEBLA,129,SAN JOSÉ MIAHUATLÁN,1.0,1.0,0,0.0,0.0,1.0,18.22888706,-97.29006556
21,PUEBLA,132,SAN MARTÍN TEXMELUCAN,51.0,5.0,0,46.0,34.0,48.0,19.26896366,-98.42851491
21,PUEBLA,134,SAN MATÍAS TLALANCALECA,5.0,0.0,0,5.0,1.0,5.0,19.34665467,-98.5028219
21,PUEBLA,135,SAN MIGUEL IXITLÁN,1.0,1.0,0,0.0,1.0,0.0,18.01192587,-97.76988294
21,PUEBLA,136,SAN MIGUEL XOXTLA,3.0,0.0,0,3.0,0.0,10.0,19.17266429,-98.30644531
21,PUEBLA,137,SAN NICOLÁS BUENOS AIRES,0.0,0.0,0,0.0,0.0,1.0,19.2231247,-97.4974945
21,PUEBLA,138,SAN NICOLÁS DE LOS RANCHOS,4.0,1.0,0,3.0,1.0,2.0,19.07943441,-98.56693393
21,PUEBLA,139,SAN PABLO ANICANO,1.0,0.0,0,1.0,0.0,2.0,18.14193894,-98.13893535
21,PUEBLA,140,SAN PEDRO CHOLULA,64.0,7.0,0,57.0,34.0,121.0,19.07296702,-98.34313017
21,PUEBLA,141,SAN PEDRO YELOIXTLAHUACA,1.0,1.0,0,0.0,0.0,1.0,18.04068335,-98.04403926
21,PUEBLA,142,SAN SALVADOR EL SECO,8.0,1.0,0,7.0,5.0,8.0,19.15397121,-97.61391552
21,PUEBLA,143,SAN SALVADOR EL VERDE,10.0,3.0,0,7.0,3.0,5.0,19.24460393,-98.56132443
21,PUEBLA,144,SAN SALVADOR HUIXCOLOTLA,4.0,0.0,0,4.0,2.0,10.0,18.92651953,-97.77233285
21,PUEBLA,145,SAN SEBASTIÁN TLACOTEPEC,0.0,0.0,0,0.0,0.0,1.0,18.37962565,-96.82879559999999
21,PUEBLA,147,SANTA INÉS AHUATEMPAN,0.0,0.0,0,0.0,1.0,0.0,18.40331276,-98.04927239
21,PUEBLA,148,SANTA ISABEL CHOLULA,4.0,2.0,0,2.0,0.0,0.0,18.97483573,-98.38531876
21,PUEBLA,149,SANTIAGO MIAHUATLÁN,0.0,0.0,0,0.0,0.0,4.0,18.55546356,-97.42486618
21,PUEBLA,150,HUEHUETLÁN EL GRANDE,0.0,0.0,0,0.0,0.0,1.0,18.757191600000002,-98.15696626
21,PUEBLA,151,SANTO TOMÁS HUEYOTLIPAN,2.0,0.0,0,2.0,0.0,0.0,18.88751715,-97.86522061
21,PUEBLA,152,SOLTEPEC,0.0,0.0,0,0.0,2.0,0.0,19.12066743,-97.7460931
21,PUEBLA,153,TECALI DE HERRERA,8.0,2.0,0,6.0,1.0,5.0,18.88701626,-97.96822816
21,PUEBLA,154,TECAMACHALCO,15.0,3.0,0,12.0,6.0,12.0,18.85931628,-97.73121919
21,PUEBLA,155,TECOMATLÁN,2.0,0.0,0,2.0,0.0,2.0,18.05293027,-98.31433668
21,PUEBLA,156,TEHUACÁN,51.0,7.0,0,44.0,34.0,194.0,18.46132144,-97.44506802
21,PUEBLA,157,TEHUITZINGO,1.0,0.0,0,1.0,0.0,4.0,18.35321479,-98.3039545
21,PUEBLA,158,TENAMPULCO,0.0,0.0,0,0.0,0.0,1.0,20.18920988,-97.40160549
21,PUEBLA,161,TEPANCO DE LÓPEZ,0.0,0.0,0,0.0,3.0,5.0,18.55391873,-97.54301528
21,PUEBLA,163,TEPATLAXCO DE HIDALGO,4.0,0.0,0,4.0,0.0,2.0,19.14524038,-98.00360406
21,PUEBLA,164,TEPEACA,12.0,0.0,0,12.0,7.0,13.0,19.01195173,-97.87615964
21,PUEBLA,166,TEPEOJUMA,2.0,1.0,0,1.0,1.0,1.0,18.7217825,-98.43127411
21,PUEBLA,167,TEPETZINTLA,0.0,0.0,0,0.0,0.0,1.0,19.94949372,-97.85304211
21,PUEBLA,169,TEPEXI DE RODRÍGUEZ,5.0,1.0,0,4.0,1.0,4.0,18.49679549,-97.93734095
21,PUEBLA,170,TEPEYAHUALCO,2.0,0.0,0,2.0,0.0,2.0,19.47966388,-97.4632717
21,PUEBLA,172,TETELA DE OCAMPO,1.0,0.0,0,1.0,0.0,2.0,19.818234,-97.78573029
21,PUEBLA,174,TEZIUTLÁN,7.0,2.0,0,5.0,6.0,33.0,19.86382752,-97.35857516
21,PUEBLA,175,TIANGUISMANALCO,0.0,0.0,0,0.0,0.0,1.0,19.00019225,-98.47914747
21,PUEBLA,176,TILAPA,0.0,0.0,0,0.0,0.0,4.0,18.61430615,-98.54198909
21,PUEBLA,177,TLACOTEPEC DE BENITO JUÁREZ,5.0,0.0,0,5.0,6.0,2.0,18.65566462,-97.62887612
21,PUEBLA,179,TLACHICHUCA,2.0,0.0,0,2.0,2.0,4.0,19.13361033,-97.35209136
21,PUEBLA,180,TLAHUAPAN,7.0,1.0,0,6.0,2.0,2.0,19.3623139,-98.58532058
21,PUEBLA,181,TLALTENANGO,0.0,0.0,0,0.0,0.0,1.0,19.15649844,-98.34284213
21,PUEBLA,182,TLANEPANTLA,0.0,0.0,0,0.0,0.0,2.0,18.85701084,-97.88532088
21,PUEBLA,183,TLAOLA,1.0,0.0,0,1.0,1.0,1.0,20.16731824,-97.90980863
21,PUEBLA,185,TLAPANALÁ,3.0,0.0,0,3.0,0.0,2.0,18.689970199999998,-98.53619798
21,PUEBLA,186,TLATLAUQUITEPEC,3.0,0.0,0,3.0,4.0,9.0,19.84223305,-97.49932805
21,PUEBLA,187,TLAXCO,0.0,0.0,0,0.0,0.0,1.0,20.39983124,-98.04887154
21,PUEBLA,188,TOCHIMILCO,0.0,0.0,0,0.0,0.0,2.0,18.92249007,-98.61220714
21,PUEBLA,189,TOCHTEPEC,3.0,0.0,0,3.0,1.0,1.0,18.82846545,-97.82120115
21,PUEBLA,191,TULCINGO,11.0,1.0,0,10.0,0.0,7.0,17.97510575,-98.39756747
21,PUEBLA,194,VENUSTIANO CARRANZA,4.0,0.0,0,4.0,1.0,1.0,20.50836557,-97.68724743
21,PUEBLA,195,VICENTE GUERRERO,0.0,0.0,0,0.0,0.0,1.0,18.53037388,-97.18207181
21,PUEBLA,196,XAYACATLÁN DE BRAVO,0.0,0.0,0,0.0,0.0,1.0,18.27825984,-97.94651162
21,PUEBLA,197,XICOTEPEC,11.0,1.0,0,10.0,2.0,4.0,20.32664253,-97.90261032
21,PUEBLA,199,XIUTETELCO,3.0,1.0,0,2.0,2.0,0.0,19.72256391,-97.35991402
21,PUEBLA,201,XOCHILTEPEC,0.0,0.0,0,0.0,0.0,1.0,18.65810648,-98.33696301
21,PUEBLA,202,XOCHITLÁN DE VICENTE SUÁREZ,1.0,0.0,0,1.0,1.0,2.0,19.93889379,-97.65361007
21,PUEBLA,205,YEHUALTEPEC,2.0,2.0,0,0.0,1.0,0.0,18.76752749,-97.67810527
21,PUEBLA,207,ZACAPOAXTLA,7.0,1.0,0,6.0,4.0,4.0,19.85439976,-97.5812677
21,PUEBLA,208,ZACATLÁN,9.0,0.0,0,9.0,7.0,17.0,19.96495272,-97.99902171
21,PUEBLA,209,ZAPOTITLÁN,1.0,0.0,0,1.0,0.0,1.0,18.277457000000002,-97.52188939
21,PUEBLA,211,ZARAGOZA,2.0,1.0,0,1.0,0.0,3.0,19.7472662,-97.56857174
21,PUEBLA,212,ZAUTLA,2.0,1.0,0,1.0,0.0,5.0,19.71431495,-97.68268737
21,PUEBLA,213,ZIHUATEUTLA,0.0,0.0,0,0.0,0.0,1.0,20.29911127,-97.79828396
21,PUEBLA,214,ZINACATEPEC,9.0,2.0,0,7.0,4.0,5.0,18.32744018,-97.22247236
21,PUEBLA,217,ZOQUITLÁN,1.0,0.0,0,1.0,0.0,0.0,18.37713187,-96.97865488
22,QUERÉTARO,1,AMEALCO DE BONFIL,3.0,2.0,0,1.0,0.0,8.0,20.17496867,-100.0986517
22,QUERÉTARO,2,PINAL DE AMOLES,2.0,0.0,0,2.0,0.0,13.0,21.14182514,-99.59269553
22,QUERÉTARO,3,ARROYO SECO,0.0,0.0,0,0.0,0.0,9.0,21.4092879,-99.63561967
22,QUERÉTARO,4,CADEREYTA DE MONTES,10.0,4.0,0,6.0,2.0,28.0,20.79149336,-99.6570035
22,QUERÉTARO,5,COLÓN,6.0,0.0,0,6.0,3.0,13.0,20.75835734,-100.10057979999999
22,QUERÉTARO,6,CORREGIDORA,52.0,3.0,0,49.0,6.0,85.0,20.48547202,-100.4410771
22,QUERÉTARO,7,EZEQUIEL MONTES,3.0,1.0,0,2.0,0.0,5.0,20.64931515,-99.86670161
22,QUERÉTARO,8,HUIMILPAN,4.0,1.0,0,3.0,1.0,5.0,20.4038907,-100.3142146
22,QUERÉTARO,9,JALPAN DE SERRA,10.0,0.0,0,10.0,7.0,37.0,21.37477708,-99.33151889
22,QUERÉTARO,10,LANDA DE MATAMOROS,0.0,0.0,0,0.0,0.0,2.0,21.25776289,-99.19181471
22,QUERÉTARO,11,EL MARQUÉS,32.0,3.0,0,29.0,8.0,77.0,20.72034829,-100.278622
22,QUERÉTARO,12,PEDRO ESCOBEDO,14.0,2.0,0,12.0,2.0,16.0,20.47198444,-100.17241690000002
22,QUERÉTARO,13,PEÑAMILLER,2.0,0.0,0,2.0,0.0,4.0,21.09771032,-99.82996067
22,QUERÉTARO,14,QUERÉTARO,441.0,39.0,0,402.0,160.0,820.0,20.72889331,-100.4527167
22,QUERÉTARO,15,SAN JOAQUÍN,1.0,0.0,0,1.0,2.0,1.0,20.98269435,-99.52073765
22,QUERÉTARO,16,SAN JUAN DEL RÍO,76.0,6.0,0,70.0,21.0,119.0,20.36896103,-100.00038190000001
22,QUERÉTARO,17,TEQUISQUIAPAN,11.0,1.0,0,10.0,3.0,21.0,20.55119805,-99.95257442
22,QUERÉTARO,18,TOLIMÁN,2.0,0.0,0,2.0,0.0,3.0,20.91801841,-99.93444589
23,QUINTANA ROO,1,COZUMEL,35.0,8.0,0,27.0,10.0,54.0,20.44488468,-86.90887155
23,QUINTANA ROO,2,FELIPE CARRILLO PUERTO,10.0,2.0,0,8.0,1.0,16.0,19.662715300000002,-88.05506874
23,QUINTANA ROO,3,ISLA MUJERES,14.0,1.0,0,13.0,0.0,8.0,21.370725,-86.99791469
23,QUINTANA ROO,4,OTHÓN P. BLANCO,60.0,10.0,0,50.0,29.0,110.0,18.68709844,-88.50233361
23,QUINTANA ROO,5,BENITO JUÁREZ,1169.0,223.0,0,946.0,87.0,757.0,21.01248591,-87.04691623
23,QUINTANA ROO,6,JOSÉ MARÍA MORELOS,3.0,3.0,0,0.0,0.0,9.0,19.65168278,-88.81201563
23,QUINTANA ROO,7,LÁZARO CÁRDENAS,5.0,1.0,0,4.0,2.0,13.0,21.05898906,-87.39892989
23,QUINTANA ROO,8,SOLIDARIDAD,264.0,37.0,0,227.0,25.0,218.0,20.58705487,-87.39771182
23,QUINTANA ROO,9,TULUM,16.0,3.0,0,13.0,4.0,10.0,20.30407241,-87.66573254
23,QUINTANA ROO,10,BACALAR,1.0,0.0,0,1.0,0.0,10.0,18.67283064,-88.39049844
23,QUINTANA ROO,11,PUERTO MORELOS,3.0,1.0,0,2.0,1.0,1.0,20.848249,-86.87610600000001
24,SAN LUIS POTOSÍ,1,AHUALULCO,1.0,0.0,0,1.0,0.0,4.0,22.45063794,-101.2532994
24,SAN LUIS POTOSÍ,2,ALAQUINES,0.0,0.0,0,0.0,0.0,2.0,22.09996754,-99.61952553
24,SAN LUIS POTOSÍ,3,AQUISMÓN,13.0,1.0,0,12.0,0.0,58.0,21.72380156,-99.11199586
24,SAN LUIS POTOSÍ,5,CÁRDENAS,0.0,0.0,0,0.0,0.0,9.0,21.99054931,-99.67599559
24,SAN LUIS POTOSÍ,6,CATORCE,1.0,0.0,0,1.0,0.0,5.0,23.64565615,-101.0565517
24,SAN LUIS POTOSÍ,7,CEDRAL,0.0,0.0,0,0.0,0.0,14.0,23.93051787,-100.6737223
24,SAN LUIS POTOSÍ,8,CERRITOS,0.0,0.0,0,0.0,2.0,10.0,22.44483737,-100.27731209999999
24,SAN LUIS POTOSÍ,9,CERRO DE SAN PEDRO,7.0,1.0,0,6.0,0.0,10.0,22.19248452,-100.7777597
24,SAN LUIS POTOSÍ,10,CIUDAD DEL MAÍZ,1.0,0.0,0,1.0,0.0,2.0,22.439375899999998,-99.71760642
24,SAN LUIS POTOSÍ,11,CIUDAD FERNÁNDEZ,7.0,1.0,0,6.0,1.0,50.0,22.01583651,-100.2115886
24,SAN LUIS POTOSÍ,12,TANCANHUITZ,4.0,1.0,0,3.0,0.0,7.0,21.63168171,-98.95970801
24,SAN LUIS POTOSÍ,13,CIUDAD VALLES,88.0,1.0,0,87.0,33.0,351.0,22.10770469,-99.06320015
24,SAN LUIS POTOSÍ,14,COXCATLÁN,1.0,1.0,0,0.0,0.0,6.0,21.51499415,-98.90582583
24,SAN LUIS POTOSÍ,15,CHARCAS,2.0,0.0,0,2.0,1.0,16.0,23.21933183,-101.1213704
24,SAN LUIS POTOSÍ,16,EBANO,7.0,1.0,0,6.0,3.0,22.0,22.20433046,-98.51424041
24,SAN LUIS POTOSÍ,17,GUADALCÁZAR,0.0,0.0,0,0.0,6.0,20.0,22.86696978,-100.3036855
24,SAN LUIS POTOSÍ,18,HUEHUETLÁN,2.0,0.0,0,2.0,0.0,18.0,21.52601675,-98.98318474
24,SAN LUIS POTOSÍ,19,LAGUNILLAS,0.0,0.0,0,0.0,0.0,1.0,21.61497597,-99.60950354
24,SAN LUIS POTOSÍ,20,MATEHUALA,9.0,0.0,0,9.0,6.0,109.0,23.51363191,-100.5872747
24,SAN LUIS POTOSÍ,21,MEXQUITIC DE CARMONA,10.0,1.0,0,9.0,1.0,56.0,22.25910425,-101.15667459999999
24,SAN LUIS POTOSÍ,22,MOCTEZUMA,0.0,0.0,0,0.0,0.0,10.0,22.73341597,-101.1710995
24,SAN LUIS POTOSÍ,23,RAYÓN,0.0,0.0,0,0.0,0.0,6.0,21.82414444,-99.61678879
24,SAN LUIS POTOSÍ,24,RIOVERDE,5.0,0.0,0,5.0,0.0,83.0,21.96230329,-100.0345242
24,SAN LUIS POTOSÍ,25,SALINAS,0.0,0.0,0,0.0,1.0,8.0,22.79849847,-101.6290113
24,SAN LUIS POTOSÍ,26,SAN ANTONIO,0.0,0.0,0,0.0,0.0,6.0,21.62921472,-98.84153065
24,SAN LUIS POTOSÍ,27,SAN CIRO DE ACOSTA,0.0,0.0,0,0.0,0.0,7.0,21.57617817,-99.89558364
24,SAN LUIS POTOSÍ,28,SAN LUIS POTOSÍ,269.0,10.0,0,259.0,96.0,1388.0,22.27093448,-100.9608995
24,SAN LUIS POTOSÍ,29,SAN MARTÍN CHALCHICUAUTLA,3.0,0.0,0,3.0,0.0,15.0,21.39986316,-98.61949456
24,SAN LUIS POTOSÍ,30,SAN NICOLÁS TOLENTINO,0.0,0.0,0,0.0,0.0,5.0,22.1695802,-100.45775920000001
24,SAN LUIS POTOSÍ,31,SANTA CATARINA,2.0,0.0,0,2.0,2.0,7.0,21.58861773,-99.40600946
24,SAN LUIS POTOSÍ,32,SANTA MARÍA DEL RÍO,11.0,1.0,0,10.0,2.0,53.0,21.76807528,-100.554198
24,SAN LUIS POTOSÍ,33,SANTO DOMINGO,0.0,0.0,0,0.0,0.0,6.0,23.34988447,-101.68094690000001
24,SAN LUIS POTOSÍ,34,SAN VICENTE TANCUAYALAB,0.0,0.0,0,0.0,0.0,4.0,21.799840399999997,-98.59785144
24,SAN LUIS POTOSÍ,35,SOLEDAD DE GRACIANO SÁNCHEZ,63.0,2.0,0,61.0,14.0,190.0,22.27169348,-100.8551122
24,SAN LUIS POTOSÍ,36,TAMASOPO,4.0,1.0,0,3.0,0.0,19.0,21.93341625,-99.35612761
24,SAN LUIS POTOSÍ,37,TAMAZUNCHALE,77.0,1.0,0,76.0,7.0,118.0,21.24132109,-98.78472183
24,SAN LUIS POTOSÍ,38,TAMPACÁN,0.0,0.0,0,0.0,0.0,10.0,21.41766918,-98.74574346
24,SAN LUIS POTOSÍ,39,TAMPAMOLÓN CORONA,1.0,0.0,0,1.0,0.0,6.0,21.55459689,-98.77066424
24,SAN LUIS POTOSÍ,40,TAMUÍN,2.0,0.0,0,2.0,1.0,22.0,22.09385583,-98.73533908
24,SAN LUIS POTOSÍ,41,TANLAJÁS,1.0,0.0,0,1.0,0.0,18.0,21.72281331,-98.82610261
24,SAN LUIS POTOSÍ,42,TANQUIÁN DE ESCOBEDO,0.0,0.0,0,0.0,0.0,18.0,21.6073049,-98.66472618
24,SAN LUIS POTOSÍ,43,TIERRA NUEVA,5.0,0.0,0,5.0,0.0,6.0,21.66427572,-100.4974084
24,SAN LUIS POTOSÍ,44,VANEGAS,0.0,0.0,0,0.0,0.0,5.0,24.11084826,-100.9139431
24,SAN LUIS POTOSÍ,45,VENADO,0.0,0.0,0,0.0,0.0,3.0,22.92518078,-101.0951407
24,SAN LUIS POTOSÍ,46,VILLA DE ARRIAGA,4.0,1.0,0,3.0,1.0,7.0,21.96869886,-101.2731359
24,SAN LUIS POTOSÍ,47,VILLA DE GUADALUPE,0.0,0.0,0,0.0,0.0,8.0,23.21297288,-100.7176244
24,SAN LUIS POTOSÍ,48,VILLA DE LA PAZ,0.0,0.0,0,0.0,0.0,3.0,23.66492992,-100.7568672
24,SAN LUIS POTOSÍ,49,VILLA DE RAMOS,1.0,1.0,0,0.0,0.0,10.0,22.93255005,-101.9163359
24,SAN LUIS POTOSÍ,50,VILLA DE REYES,3.0,0.0,0,3.0,1.0,21.0,21.85181437,-100.98153590000001
24,SAN LUIS POTOSÍ,51,VILLA HIDALGO,1.0,0.0,0,1.0,0.0,16.0,22.64116754,-100.6734223
24,SAN LUIS POTOSÍ,52,VILLA JUÁREZ,1.0,0.0,0,1.0,0.0,3.0,22.289305399999996,-100.19732009999998
24,SAN LUIS POTOSÍ,53,AXTLA DE TERRAZAS,4.0,0.0,0,4.0,1.0,35.0,21.42619657,-98.86921273
24,SAN LUIS POTOSÍ,54,XILITLA,19.0,0.0,0,19.0,0.0,27.0,21.38591803,-99.0254075
24,SAN LUIS POTOSÍ,55,ZARAGOZA,1.0,0.0,0,1.0,0.0,6.0,22.00821847,-100.676721
24,SAN LUIS POTOSÍ,56,VILLA DE ARISTA,4.0,0.0,0,4.0,1.0,13.0,22.65998485,-100.8043827
24,SAN LUIS POTOSÍ,57,MATLAPA,4.0,1.0,0,3.0,0.0,12.0,21.32933781,-98.83735274
24,SAN LUIS POTOSÍ,58,EL NARANJO,2.0,0.0,0,2.0,1.0,25.0,22.490285399999998,-99.366045
25,SINALOA,1,AHOME,344.0,41.0,0,303.0,116.0,337.0,25.89631068,-109.13326090000001
25,SINALOA,2,ANGOSTURA,11.0,2.0,0,9.0,7.0,26.0,25.146365300000003,-108.14151409999998
25,SINALOA,3,BADIRAGUATO,15.0,1.0,0,14.0,1.0,12.0,25.59164627,-107.3959195
25,SINALOA,4,CONCORDIA,2.0,0.0,0,2.0,3.0,2.0,23.41442078,-105.9917622
25,SINALOA,5,COSALÁ,6.0,0.0,0,6.0,0.0,10.0,24.48173854,-106.7995054
25,SINALOA,6,CULIACÁN,1334.0,236.0,0,1098.0,378.0,1422.0,24.65253761,-107.26672820000002
25,SINALOA,7,CHOIX,3.0,0.0,0,3.0,3.0,6.0,26.68071477,-108.2771321
25,SINALOA,8,ELOTA,4.0,1.0,0,3.0,3.0,9.0,24.043563600000002,-106.84213359999998
25,SINALOA,9,ESCUINAPA,12.0,4.0,0,8.0,7.0,21.0,22.72422861,-105.68579799999999
25,SINALOA,10,EL FUERTE,22.0,4.0,0,18.0,13.0,41.0,26.25580344,-108.6788763
25,SINALOA,11,GUASAVE,103.0,12.0,0,91.0,71.0,177.0,25.53479896,-108.5582114
25,SINALOA,12,MAZATLÁN,377.0,33.0,0,344.0,147.0,411.0,23.46884422,-106.30590320000002
25,SINALOA,13,MOCORITO,15.0,2.0,0,13.0,4.0,13.0,25.36060792,-107.779634
25,SINALOA,14,ROSARIO,8.0,1.0,0,7.0,1.0,13.0,23.05639963,-105.8051935
25,SINALOA,15,SALVADOR ALVARADO,62.0,8.0,0,54.0,60.0,93.0,25.41861116,-108.0761048
25,SINALOA,16,SAN IGNACIO,4.0,0.0,0,4.0,1.0,5.0,23.95493501,-106.37006090000001
25,SINALOA,17,SINALOA,16.0,1.0,0,15.0,5.0,12.0,25.96916794,-108.11025729999999
25,SINALOA,18,NAVOLATO,100.0,31.0,0,69.0,36.0,76.0,24.72347216,-107.76466640000001
26,SONORA,1,ACONCHI,0.0,0.0,0,0.0,0.0,1.0,29.79623759,-110.2223618
26,SONORA,2,AGUA PRIETA,19.0,1.0,0,18.0,25.0,38.0,31.10477555,-109.19751880000001
26,SONORA,3,ALAMOS,0.0,0.0,0,0.0,1.0,3.0,27.05232641,-108.87693590000002
26,SONORA,4,ALTAR,2.0,0.0,0,2.0,29.0,5.0,31.17702371,-111.92497639999999
26,SONORA,5,ARIVECHI,0.0,0.0,0,0.0,1.0,0.0,28.87285062,-109.05045520000002
26,SONORA,6,ARIZPE,0.0,0.0,0,0.0,1.0,0.0,30.4112809,-110.18936950000001
26,SONORA,8,BACADÉHUACHI,0.0,0.0,0,0.0,0.0,1.0,29.84560137,-109.08760829999999
26,SONORA,11,BACOACHI,0.0,0.0,0,0.0,2.0,0.0,30.66986217,-109.97912690000001
26,SONORA,12,BÁCUM,2.0,0.0,0,2.0,1.0,4.0,27.74501495,-110.1592071
26,SONORA,13,BANÁMICHI,0.0,0.0,0,0.0,0.0,1.0,30.06105556,-110.2732787
26,SONORA,14,BAVIÁCORA,0.0,0.0,0,0.0,0.0,1.0,29.62472942,-110.11981709999999
26,SONORA,15,BAVISPE,1.0,0.0,0,1.0,0.0,0.0,30.6180325,-109.0065574
